"index";"time";"minutes";"dateTime";"HP34401A.VoltageDC";"Math.RMS";"Math.AVG1000";"Math.StdDev";"Math.StdDev100"
6473;3230,577;53,84295;1752606432,085;9,9804376;9,980434696;9,9804294481;0,0000041564;0,0000028252
6474;3231,078;53,8513;1752606432,586;9,9804376;9,980434751;9,9804294525;0,0000041568;0,0000028277
6475;3231,577;53,8596166667;1752606433,085;9,9804387;9,980434784;9,9804294624;0,0000041574;0,0000028544
6476;3232,078;53,8679666667;1752606433,586;9,9804354;9,980434817;9,9804294646;0,0000041573;0,0000028421
6477;3232,577;53,8762833333;1752606434,086;9,9804365;9,980434839;9,9804294723;0,0000041574;0,0000028466
6478;3233,078;53,8846333333;1752606434,586;9,9804354;9,98043485;9,9804294767;0,0000041574;0,0000028466
6479;3233,578;53,8929666667;1752606435,086;9,9804343;9,98043485;9,9804294778;0,0000041572;0,0000028466
6480;3234,077;53,9012833333;1752606435,586;9,9804376;9,980434872;9,9804294822;0,0000041576;0,0000028594
6481;3234,577;53,9096166667;1752606436,086;9,9804365;9,980434894;9,9804294855;0,0000041577;0,0000028634
6482;3235,078;53,9179666667;1752606436,586;9,9804365;9,980434927;9,980429491;0,0000041578;0,0000028627
6483;3235,577;53,9262833333;1752606437,086;9,9804365;9,980434982;9,9804294932;0,0000041579;0,0000028392
6484;3236,078;53,9346333333;1752606437,586;9,9804387;9,980435026;9,9804295031;0,0000041585;0,0000028626
6485;3236,578;53,9429666667;1752606438,086;9,9804387;9,980435092;9,9804295086;0,0000041592;0,0000028705
6486;3237,077;53,9512833333;1752606438,585;9,9804376;9,980435103;9,9804295141;0,0000041595;0,000002878
6487;3237,577;53,9596166667;1752606439,085;9,9804354;9,980435147;9,9804295174;0,0000041594;0,0000028482
6488;3238,077;53,96795;1752606439,586;9,9804387;9,980435246;9,9804295251;0,0000041601;0,0000027969
6489;3238,578;53,9763;1752606440,086;9,9804398;9,980435312;9,9804295372;0,000004161;0,0000028259
6490;3239,077;53,9846166667;1752606440,585;9,9804365;9,980435367;9,980429546;0,0000041611;0,0000027944
6491;3239,577;53,99295;1752606441,085;9,9804376;9,980435411;9,9804295504;0,0000041614;0,0000027946
6492;3240,077;54,0012833333;1752606441,586;9,9804321;9,980435356;9,9804295526;0,0000041611;0,0000028052
6493;3240,577;54,0096166667;1752606442,086;9,9804354;9,980435378;9,9804295559;0,0000041611;0,0000027967
6494;3241,078;54,0179666667;1752606442,586;9,9804343;9,980435356;9,9804295625;0,0000041609;0,0000027965
6495;3241,578;54,0263;1752606443,087;9,9804398;9,980435411;9,9804295735;0,0000041618;0,0000028294
6496;3242,078;54,0346333333;1752606443,586;9,9804398;9,980435422;9,9804295834;0,0000041627;0,0000028444
6497;3242,577;54,04295;1752606444,085;9,9804376;9,980435433;9,9804295889;0,0000041631;0,0000028507
6498;3243,077;54,0512833333;1752606444,585;9,9804354;9,980435455;9,9804295944;0,000004163;0,0000028418
6499;3243,577;54,0596166667;1752606445,086;9,9804343;9,980435466;9,9804295966;0,0000041628;0,0000028351
6500;3244,077;54,06795;1752606445,586;9,9804365;9,980435543;9,980429601;0,0000041629;0,0000027557
6501;3244,578;54,0763;1752606446,087;9,9804332;9,980435543;9,980429601;0,0000041627;0,0000027557
6502;3245,077;54,0846166667;1752606446,586;9,9804365;9,980435576;9,9804296087;0,0000041628;0,0000027471
6503;3245,577;54,09295;1752606447,085;9,980431;9,980435565;9,980429612;0,0000041625;0,0000027633
6504;3246,077;54,1012833333;1752606447,586;9,980431;9,980435543;9,9804296142;0,0000041622;0,0000027909
6505;3246,577;54,1096166667;1752606448,085;9,980431;9,980435488;9,9804296186;0,0000041618;0,0000028259
6506;3247,078;54,1179666667;1752606448,586;9,9804288;9,980435411;9,9804296186;0,0000041617;0,0000029019
6507;3247,577;54,1262833333;1752606449,086;9,9804343;9,980435411;9,9804296263;0,0000041615;0,0000029019
6508;3248,078;54,1346333333;1752606449,586;9,980431;9,9804354;9,9804296263;0,0000041612;0,0000029166
6509;3248,577;54,14295;1752606450,086;9,9804343;9,980435422;9,9804296362;0,000004161;0,0000028997
6510;3249,077;54,1512833333;1752606450,586;9,9804244;9,980435356;9,9804296329;0,0000041616;0,0000030714
6511;3249,578;54,1596333333;1752606451,086;9,9804321;9,980435334;9,9804296395;0,0000041613;0,0000030869
6512;3250,078;54,1679666667;1752606451,586;9,9804332;9,980435367;9,980429645;0,000004161;0,0000030456
6513;3250,577;54,1762833333;1752606452,085;9,9804376;9,980435433;9,9804296527;0,0000041614;0,0000030214
6514;3251,078;54,1846333333;1752606452,586;9,9804299;9,980435433;9,9804296593;0,0000041611;0,0000030214
6515;3251,577;54,19295;1752606453,086;9,9804288;9,980435378;9,9804296648;0,0000041609;0,0000030915
6516;3252,077;54,2012833333;1752606453,586;9,9804321;9,980435356;9,9804296736;0,0000041606;0,000003107
6517;3252,577;54,2096166667;1752606454,085;9,9804343;9,980435389;9,9804296835;0,0000041604;0,0000030777
6518;3253,078;54,2179666667;1752606454,586;9,9804332;9,9804354;9,9804296966;0,0000041602;0,0000030678
6519;3253,577;54,2262833333;1752606455,085;9,9804288;9,980435356;9,9804297031;0,00000416;0,0000031305
6520;3254,078;54,2346333333;1752606455,586;9,9804299;9,980435323;9,9804297097;0,0000041597;0,0000031706
6521;3254,577;54,24295;1752606456,086;9,9804321;9,980435334;9,9804297217;0,0000041594;0,0000031574
6522;3255,077;54,2512833333;1752606456,586;9,9804288;9,980435257;9,9804297293;0,0000041592;0,0000032219
6523;3255,578;54,2596333333;1752606457,086;9,9804321;9,980435257;9,9804297348;0,0000041589;0,0000032219
6524;3256,078;54,2679666667;1752606457,586;9,9804321;9,980435202;9,9804297381;0,0000041586;0,0000032284
6525;3256,577;54,2762833333;1752606458,085;9,9804332;9,980435169;9,9804297403;0,0000041583;0,0000032319
6526;3257,078;54,2846333333;1752606458,586;9,9804343;9,98043518;9,9804297491;0,0000041582;0,000003227
6527;3257,577;54,29295;1752606459,086;9,980431;9,980435136;9,9804297524;0,0000041578;0,0000032538
6528;3258,077;54,3012833333;1752606459,586;9,9804431;9,980435224;9,9804297722;0,00000416;0,0000033486
6529;3258,577;54,3096166667;1752606460,086;9,9804376;9,980435213;9,9804297821;0,0000041603;0,0000033389
6530;3259,077;54,31795;1752606460,586;9,9804354;9,980435202;9,9804297887;0,0000041602;0,0000033364
6531;3259,578;54,3263;1752606461,086;9,9804332;9,980435147;9,9804297931;0,00000416;0,0000033235
6532;3260,078;54,3346333333;1752606461,586;9,9804332;9,980435169;9,9804297997;0,0000041597;0,0000033029
6533;3260,577;54,34295;1752606462,086;9,9804321;9,980435114;9,9804298052;0,0000041594;0,0000033078
6534;3261,077;54,3512833333;1752606462,585;9,9804299;9,980435081;9,980429803;0,0000041591;0,0000033434
6535;3261,578;54,3596333333;1752606463,086;9,9804354;9,980435081;9,9804298041;0,0000041591;0,0000033434
6536;3262,078;54,3679666667;1752606463,586;9,9804321;9,980435026;9,9804298085;0,0000041587;0,0000033468
6537;3262,578;54,3763;1752606464,086;9,9804288;9,980434949;9,9804298085;0,0000041586;0,0000034007
6538;3263,077;54,3846166667;1752606464,586;9,9804288;9,980434905;9,9804298096;0,0000041584;0,0000034516
6539;3263,578;54,3929666667;1752606465,086;9,9804332;9,980434916;9,9804298118;0,0000041581;0,0000034443
6540;3264,078;54,4013;1752606465,587;9,9804321;9,980434916;9,9804298118;0,0000041578;0,0000034443
6541;3264,577;54,4096166667;1752606466,085;9,9804343;9,980434894;9,9804298151;0,0000041576;0,0000034411
6542;3265,077;54,41795;1752606466,585;9,9804343;9,980434872;9,9804298162;0,0000041574;0,0000034378
6543;3265,578;54,4263;1752606467,086;9,9804354;9,980434905;9,9804298239;0,0000041574;0,0000034267
6544;3266,077;54,4346166667;1752606467,586;9,9804387;9,980434982;9,9804298338;0,000004158;0,0000034246
6545;3266,577;54,44295;1752606468,086;9,9804354;9,980434916;9,9804298448;0,0000041579;0,0000033508
6546;3267,078;54,4513;1752606468,586;9,9804343;9,980434872;9,9804298558;0,0000041578;0,0000033294
6547;3267,578;54,4596333333;1752606469,087;9,9804354;9,980434839;9,9804298679;0,0000041577;0,0000033074
6548;3268,077;54,46795;1752606469,586;9,9804299;9,980434751;9,980429869;0,0000041574;0,0000033207
6549;3268,577;54,4762833333;1752606470,085;9,9804332;9,980434718;9,9804298778;0,0000041572;0,0000033195
6550;3269,077;54,4846166667;1752606470,586;9,9804321;9,980434685;9,9804298811;0,0000041568;0,000003329
6551;3269,577;54,49295;1752606471,086;9,9804288;9,980434619;9,9804298822;0,0000041567;0,0000033798
6552;3270,077;54,5012833333;1752606471,586;9,9804343;9,98043463;9,9804298866;0,0000041565;0,0000033769
6553;3270,577;54,5096166667;1752606472,086;9,9804354;9,980434652;9,9804298932;0,0000041564;0,0000033746
6554;3271,078;54,5179666667;1752606472,586;9,9804376;9,980434663;9,9804299009;0,0000041568;0,0000033825
6555;3271,578;54,5263;1752606473,086;9,9804376;9,980434685;9,9804299097;0,0000041571;0,0000033945
6556;3272,077;54,5346166667;1752606473,585;9,9804354;9,980434663;9,9804299207;0,0000041571;0,0000033825
6557;3272,577;54,54295;1752606474,085;9,9804321;9,980434685;9,9804299273;0,0000041567;0,0000033583
6558;3273,078;54,5513;1752606474,586;9,9804343;9,980434674;9,9804299404;0,0000041566;0,0000033577
6559;3273,578;54,5596333333;1752606475,086;9,9804332;9,98043463;9,9804299426;0,0000041563;0,0000033478
6560;3274,078;54,5679666667;1752606475,586;9,9804321;9,980434641;9,9804299448;0,000004156;0,0000033375
6561;3274,577;54,5762833333;1752606476,086;9,9804365;9,980434641;9,9804299503;0,0000041561;0,0000033375
6562;3275,077;54,5846166667;1752606476,585;9,9804376;9,980434641;9,9804299591;0,0000041564;0,0000033375
6563;3275,577;54,59295;1752606477,086;9,9804332;9,980434586;9,9804299657;0,0000041562;0,0000033152
6564;3276,078;54,6013;1752606477,586;9,9804343;9,980434553;9,9804299767;0,000004156;0,0000033013
6565;3276,577;54,6096166667;1752606478,085;9,9804354;9,980434531;9,9804299877;0,0000041559;0,0000032881
6566;3277,077;54,61795;1752606478,586;9,9804354;9,980434509;9,9804299965;0,0000041559;0,0000032747
6567;3277,578;54,6263;1752606479,086;9,9804376;9,98043452;9,9804300075;0,0000041562;0,0000032833
6568;3278,077;54,6346166667;1752606479,586;9,9804398;9,980434553;9,980430025;0,0000041571;0,0000033198
6569;3278,577;54,64295;1752606480,085;9,9804409;9,980434564;9,9804300404;0,0000041583;0,0000033391
6570;3279,078;54,6513;1752606480,586;9,9804398;9,980434575;9,9804300547;0,0000041593;0,0000033546
6571;3279,578;54,6596333333;1752606481,086;9,9804354;9,980434553;9,9804300646;0,0000041592;0,0000033418
6572;3280,078;54,6679666667;1752606481,586;9,9804398;9,980434542;9,9804300778;0,0000041601;0,0000033224
6573;3280,577;54,6762833333;1752606482,086;9,9804387;9,980434553;9,980430091;0,0000041607;0,0000033345
6574;3281,077;54,6846166667;1752606482,589;9,9804409;9,980434586;9,9804301075;0,0000041619;0,0000033809
6575;3281,578;54,6929666667;1752606483,086;9,9804376;9,980434575;9,9804301207;0,0000041623;0,0000033692
6576;3282,077;54,7012833333;1752606483,586;9,9804365;9,980434586;9,9804301295;0,0000041624;0,0000033737
6577;3282,577;54,7096166667;1752606484,085;9,9804365;9,980434586;9,9804301416;0,0000041625;0,0000033737
6578;3283,077;54,71795;1752606484,585;9,9804354;9,980434586;9,9804301526;0,0000041624;0,0000033737
6579;3283,577;54,7262833333;1752606485,086;9,9804376;9,980434619;9,9804301679;0,0000041628;0,000003387
6580;3284,077;54,7346166667;1752606485,585;9,9804354;9,980434597;9,9804301778;0,0000041627;0,0000033745
6581;3284,577;54,74295;1752606486,085;9,9804365;9,980434597;9,9804301888;0,0000041628;0,0000033745
6582;3285,078;54,7513;1752606486,586;9,9804387;9,980434619;9,9804302042;0,0000041634;0,0000033942
6583;3285,578;54,7596333333;1752606487,086;9,9804387;9,980434641;9,9804302152;0,000004164;0,0000034136
6584;3286,078;54,7679666667;1752606487,586;9,9804365;9,980434619;9,9804302338;0,0000041641;0,0000033942
6585;3286,577;54,7762833333;1752606488,086;9,9804365;9,980434597;9,9804302448;0,0000041642;0,0000033745
6586;3287,077;54,7846166667;1752606488,586;9,9804365;9,980434586;9,9804302569;0,0000041643;0,0000033664
6587;3287,578;54,7929666667;1752606489,087;9,9804354;9,980434586;9,9804302646;0,0000041643;0,0000033664
6588;3288,078;54,8013;1752606489,586;9,9804343;9,980434542;9,980430269;0,0000041641;0,0000033408
6589;3288,577;54,8096166667;1752606490,086;9,9804321;9,980434465;9,9804302723;0,0000041638;0,0000033069
6590;3289,077;54,81795;1752606490,586;9,9804321;9,980434421;9,9804302756;0,0000041635;0,0000033089
6591;3289,577;54,8262833333;1752606491,086;9,9804321;9,980434366;9,98043028;0,0000041632;0,0000033012
6592;3290,077;54,8346166667;1752606491,586;9,9804277;9,980434322;9,9804302811;0,0000041631;0,0000033605
6593;3290,577;54,84295;1752606492,086;9,9804321;9,980434289;9,9804302855;0,0000041628;0,000003366
6594;3291,077;54,8512833333;1752606492,586;9,980431;9,980434256;9,9804302921;0,0000041625;0,000003382
6595;3291,577;54,8596166667;1752606493,086;9,9804321;9,980434179;9,9804302932;0,0000041622;0,0000033419
6596;3292,077;54,86795;1752606493,585;9,9804354;9,980434135;9,9804303031;0,0000041621;0,0000032958
6597;3292,577;54,8762833333;1752606494,086;9,9804365;9,980434124;9,9804303141;0,0000041623;0,000003286
6598;3293,078;54,8846333333;1752606494,586;9,980431;9,98043408;9,9804303152;0,0000041619;0,0000032981
6599;3293,578;54,8929666667;1752606495,087;9,9804288;9,980434025;9,9804303185;0,0000041618;0,00000334
6600;3294,078;54,9013;1752606495,586;9,9804343;9,980434003;9,9804303262;0,0000041616;0,0000033308
6601;3294,578;54,9096333333;1752606496,086;9,980431;9,980433981;9,9804303284;0,0000041613;0,0000033434
6602;3295,077;54,91795;1752606496,586;9,9804277;9,980433893;9,980430336;0,0000041613;0,0000033919
6603;3295,577;54,9262833333;1752606497,085;9,980431;9,980433893;9,9804303426;0,0000041609;0,0000033919
6604;3296,077;54,9346166667;1752606497,586;9,9804266;9,980433849;9,9804303491;0,0000041611;0,0000034577
6605;3296,577;54,94295;1752606498,086;9,9804277;9,980433816;9,9804303502;0,0000041611;0,0000035006
6606;3297,078;54,9513;1752606498,586;9,9804288;9,980433816;9,9804303546;0,0000041609;0,0000035006
6607;3297,578;54,9596333333;1752606499,086;9,9804288;9,980433761;9,9804303568;0,0000041607;0,000003536
6608;3298,077;54,96795;1752606499,586;9,9804299;9,98043375;9,9804303601;0,0000041605;0,0000035464
6609;3298,577;54,9762833333;1752606500,086;9,9804299;9,980433706;9,9804303623;0,0000041602;0,0000035667
6610;3299,077;54,9846166667;1752606500,586;9,9804288;9,98043375;9,9804303601;0,00000416;0,0000034767
6611;3299,578;54,9929666667;1752606501,086;9,9804266;9,980433695;9,9804303579;0,0000041602;0,0000035459
6612;3300,077;55,0012833333;1752606501,586;9,9804288;9,980433651;9,9804303557;0,00000416;0,0000035793
6613;3300,577;55,0096166667;1752606502,085;9,9804321;9,980433596;9,9804303546;0,0000041597;0,0000035602
6614;3301,077;55,01795;1752606502,586;9,9804255;9,980433552;9,9804303403;0,0000041601;0,0000036328
6615;3301,577;55,0262833333;1752606503,086;9,9804299;9,980433563;9,9804303381;0,0000041598;0,0000036199
6616;3302,078;55,0346333333;1752606503,586;9,9804255;9,980433497;9,9804303271;0,0000041602;0,000003706
6617;3302,577;55,04295;1752606504,085;9,9804266;9,98043342;9,9804303238;0,0000041603;0,0000037686
6618;3303,078;55,0513;1752606504,586;9,9804288;9,980433376;9,9804303216;0,0000041602;0,0000037968
6619;3303,578;55,0596333333;1752606505,086;9,9804277;9,980433365;9,9804303227;0,0000041601;0,0000038117
6620;3304,078;55,0679666667;1752606505,586;9,980431;9,980433376;9,9804303271;0,0000041598;0,0000038032
6621;3304,578;55,0763;1752606506,087;9,9804299;9,980433354;9,9804303282;0,0000041596;0,000003817
6622;3305,077;55,0846166667;1752606506,586;9,9804277;9,980433343;9,9804303271;0,0000041596;0,0000038318
6623;3305,578;55,0929666667;1752606507,087;9,9804277;9,980433299;9,9804303282;0,0000041595;0,0000038713
6624;3306,078;55,1013;1752606507,586;9,9804277;9,980433255;9,9804303293;0,0000041595;0,0000039099
6625;3306,578;55,1096333333;1752606508,086;9,9804288;9,980433211;9,9804303282;0,0000041593;0,0000039352
6626;3307,077;55,11795;1752606508,586;9,9804266;9,980433134;9,9804303282;0,0000041595;0,0000039886
6627;3307,577;55,1262833333;1752606509,086;9,9804321;9,980433145;9,9804303326;0,0000041592;0,0000039842
6628;3308,078;55,1346333333;1752606509,586;9,9804299;9,980433013;9,9804303337;0,0000041589;0,000003868
6629;3308,577;55,14295;1752606510,085;9,9804277;9,980432914;9,9804303348;0,0000041589;0,0000038761
6630;3309,077;55,1512833333;1752606510,586;9,9804244;9,980432804;9,9804303337;0,0000041595;0,00000396
6631;3309,578;55,1596333333;1752606511,087;9,9804299;9,980432771;9,9804303315;0,0000041592;0,0000039704
6632;3310,078;55,1679666667;1752606511,586;9,980431;9,980432749;9,9804303381;0,0000041589;0,0000039741
6633;3310,577;55,1762833333;1752606512,086;9,9804332;9,98043276;9,9804303469;0,0000041587;0,0000039738
6634;3311,078;55,1846333333;1752606512,586;9,9804343;9,980432804;9,9804303491;0,0000041585;0,0000039662
6635;3311,578;55,1929666667;1752606513,086;9,980431;9,98043276;9,9804303469;0,0000041582;0,0000039615
6636;3312,077;55,2012833333;1752606513,585;9,980431;9,980432749;9,980430348;0,0000041579;0,0000039649
6637;3312,577;55,2096166667;1752606514,085;9,9804299;9,98043276;9,980430348;0,0000041576;0,0000039553
6638;3313,078;55,2179666667;1752606514,587;9,980431;9,980432782;9,9804303502;0,0000041573;0,0000039391
6639;3313,578;55,2263;1752606515,087;9,9804277;9,980432727;9,9804303513;0,0000041573;0,0000039715
6640;3314,078;55,2346333333;1752606515,587;9,9804299;9,980432705;9,9804303546;0,000004157;0,0000039811
6641;3314,577;55,24295;1752606516,087;9,9804244;9,980432606;9,980430348;0,0000041577;0,0000040633
6642;3315,077;55,2512833333;1752606516,586;9,9804299;9,980432562;9,9804303502;0,0000041574;0,0000040686
6643;3315,578;55,2596333333;1752606517,086;9,9804321;9,980432529;9,980430348;0,0000041571;0,0000040587
6644;3316,077;55,26795;1752606517,585;9,9804277;9,980432419;9,9804303458;0,0000041571;0,0000040388
6645;3316,577;55,2762833333;1752606518,085;9,980431;9,980432375;9,9804303524;0,0000041567;0,0000040299
6646;3317,077;55,2846166667;1752606518,585;9,980431;9,980432342;9,9804303524;0,0000041564;0,0000040275
6647;3317,577;55,29295;1752606519,085;9,9804343;9,980432331;9,9804303601;0,0000041563;0,0000040206
6648;3318,077;55,3012833333;1752606519,586;9,9804376;9,980432408;9,9804303711;0,0000041566;0,0000040472
6649;3318,577;55,3096166667;1752606520,085;9,9804332;9,980432408;9,9804303788;0,0000041563;0,0000040472
6650;3319,078;55,3179666667;1752606520,587;9,9804277;9,980432364;9,980430381;0,0000041563;0,0000040744
6651;3319,577;55,3262833333;1752606521,085;9,9804321;9,980432397;9,9804303898;0,000004156;0,0000040586
6652;3320,077;55,3346166667;1752606521,585;9,980431;9,980432364;9,9804303931;0,0000041557;0,0000040564
6653;3320,577;55,34295;1752606522,086;9,9804277;9,980432287;9,9804303931;0,0000041556;0,0000040712
