"index";"time";"minutes";"dateTime";"HP34401A.VoltageDC"
24110;12049,415;200,8235833333;1752148230,124;9,980225
24111;12049,915;200,8319166667;1752148230,624;9,9802272
24112;12050,416;200,8402666667;1752148231,124;9,980225
24113;12050,915;200,8485833333;1752148231,624;9,9802272
24114;12051,415;200,8569166667;1752148232,124;9,9802261
24115;12051,915;200,86525;1752148232,624;9,9802261
24116;12052,415;200,8735833333;1752148233,124;9,9802294
24117;12052,915;200,8819166667;1752148233,624;9,9802261
24118;12053,416;200,8902666667;1752148234,125;9,9802272
24119;12053,915;200,8985833333;1752148234,623;9,9802272
24120;12054,415;200,9069166667;1752148235,123;9,9802316
24121;12054,916;200,9152666667;1752148235,624;9,9802305
24122;12055,415;200,9235833333;1752148236,123;9,9802305
24123;12055,915;200,9319166667;1752148236,624;9,9802283
24124;12056,415;200,94025;1752148237,124;9,9802272
24125;12056,916;200,9486;1752148237,624;9,980225
24126;12057,415;200,9569166667;1752148238,123;9,9802283
24127;12057,915;200,96525;1752148238,624;9,9802305
24128;12058,415;200,9735833333;1752148239,124;9,9802294
24129;12058,916;200,9819333333;1752148239,625;9,980225
24130;12059,416;200,9902666667;1752148240,124;9,980225
24131;12059,915;200,9985833333;1752148240,623;9,9802228
24132;12060,415;201,0069166667;1752148241,124;9,980225
24133;12060,915;201,01525;1752148241,624;9,980225
24134;12061,415;201,0235833333;1752148242,123;9,9802217
24135;12061,916;201,0319333333;1752148242,625;9,9802185
24136;12062,415;201,04025;1752148243,123;9,9802196
24137;12062,916;201,0486;1752148243,624;9,9802228
24138;12063,415;201,0569166667;1752148244,124;9,9802239
24139;12063,915;201,06525;1752148244,624;9,9802228
24140;12064,416;201,0736;1752148245,124;9,9802207
24141;12064,916;201,0819333333;1752148245,625;9,9802174
24142;12065,415;201,09025;1752148246,124;9,9802239
24143;12065,915;201,0985833333;1752148246,623;9,9802185
24144;12066,416;201,1069333333;1752148247,124;9,9802207
24145;12066,915;201,11525;1752148247,623;9,9802272
24146;12067,416;201,1236;1752148248,124;9,9802185
24147;12067,915;201,1319166667;1752148248,623;9,9802217
24148;12068,415;201,14025;1752148249,123;9,9802239
24149;12068,915;201,1485833333;1752148249,624;9,9802217
24150;12069,415;201,1569166667;1752148250,123;9,9802217
24151;12069,916;201,1652666667;1752148250,624;9,9802239
24152;12070,416;201,1736;1752148251,124;9,9802228
24153;12070,916;201,1819333333;1752148251,624;9,9802228
24154;12071,416;201,1902666667;1752148252,124;9,9802261
24155;12071,915;201,1985833333;1752148252,624;9,980225
24156;12072,415;201,2069166667;1752148253,124;9,9802283
24157;12072,915;201,21525;1752148253,624;9,980225
24158;12073,416;201,2236;1752148254,125;9,9802239
24159;12073,915;201,2319166667;1752148254,623;9,9802272
24160;12074,415;201,24025;1752148255,124;9,9802283
24161;12074,915;201,2485833333;1752148255,623;9,9802239
24162;12075,415;201,2569166667;1752148256,124;9,9802283
24163;12075,915;201,26525;1752148256,624;9,9802283
24164;12076,416;201,2736;1752148257,124;9,9802239
24165;12076,916;201,2819333333;1752148257,624;9,9802239
24166;12077,415;201,29025;1752148258,124;9,980225
24167;12077,915;201,2985833333;1752148258,624;9,980225
24168;12078,415;201,3069166667;1752148259,124;9,9802239
24169;12078,915;201,31525;1752148259,624;9,9802294
24170;12079,415;201,3235833333;1752148260,124;9,9802294
24171;12079,915;201,3319166667;1752148260,623;9,980225
24172;12080,416;201,3402666667;1752148261,124;9,9802207
24173;12080,915;201,3485833333;1752148261,623;9,980225
24174;12081,416;201,3569333333;1752148262,124;9,9802272
24175;12081,916;201,3652666667;1752148262,625;9,9802316
24176;12082,415;201,3735833333;1752148263,123;9,9802283
24177;12082,915;201,3819166667;1752148263,624;9,9802283
24178;12083,415;201,39025;1752148264,123;9,9802305
24179;12083,915;201,3985833333;1752148264,623;9,9802283
24180;12084,415;201,4069166667;1752148265,124;9,9802316
24181;12084,916;201,4152666667;1752148265,624;9,9802294
24182;12085,415;201,4235833333;1752148266,123;9,9802305
24183;12085,915;201,4319166667;1752148266,623;9,980225
24184;12086,415;201,44025;1752148267,124;9,9802272
24185;12086,915;201,4485833333;1752148267,624;9,9802283
24186;12087,415;201,4569166667;1752148268,124;9,9802272
24187;12087,915;201,46525;1752148268,623;9,9802207
24188;12088,416;201,4736;1752148269,124;9,9802283
24189;12088,915;201,4819166667;1752148269,624;9,9802239
24190;12089,415;201,49025;1752148270,124;9,980225
24191;12089,915;201,4985833333;1752148270,624;9,9802239
24192;12090,415;201,5069166667;1752148271,124;9,9802294
24193;12090,916;201,5152666667;1752148271,624;9,980225
24194;12091,416;201,5236;1752148272,124;9,9802294
24195;12091,915;201,5319166667;1752148272,624;9,9802316
24196;12092,415;201,54025;1752148273,123;9,9802305
24197;12092,916;201,5486;1752148273,624;9,9802305
24198;12093,416;201,5569333333;1752148274,125;9,980225
24199;12093,915;201,56525;1752148274,623;9,9802261
24200;12094,415;201,5735833333;1752148275,124;9,9802272
24201;12094,915;201,5819166667;1752148275,624;9,9802294
24202;12095,415;201,59025;1752148276,124;9,9802261
24203;12095,915;201,5985833333;1752148276,624;9,9802283
24204;12096,416;201,6069333333;1752148277,124;9,9802316
24205;12096,915;201,61525;1752148277,624;9,9802261
24206;12097,415;201,6235833333;1752148278,124;9,9802228
24207;12097,915;201,6319166667;1752148278,624;9,980225
24208;12098,415;201,64025;1752148279,124;9,9802217
24209;12098,915;201,6485833333;1752148279,624;9,9802217
24210;12099,416;201,6569333333;1752148280,125;9,9802283
24211;12099,915;201,66525;1752148280,623;9,9802327
24212;12100,416;201,6736;1752148281,124;9,9802217
24213;12100,916;201,6819333333;1752148281,624;9,9802272
24214;12101,415;201,69025;1752148282,124;9,9802283
24215;12101,915;201,6985833333;1752148282,624;9,9802283
24216;12102,416;201,7069333333;1752148283,124;9,9802316
24217;12102,915;201,71525;1752148283,624;9,9802272
24218;12103,415;201,7235833333;1752148284,124;9,9802283
24219;12103,915;201,7319166667;1752148284,624;9,9802316
24220;12104,415;201,74025;1752148285,124;9,9802305
24221;12104,915;201,7485833333;1752148285,624;9,9802305
24222;12105,416;201,7569333333;1752148286,124;9,9802239
24223;12105,916;201,7652666667;1752148286,624;9,9802283
24224;12106,415;201,7735833333;1752148287,124;9,9802261
24225;12106,915;201,7819166667;1752148287,623;9,980225
24226;12107,416;201,7902666667;1752148288,124;9,9802261
24227;12107,916;201,7986;1752148288,625;9,9802272
24228;12108,415;201,8069166667;1752148289,124;9,9802261
24229;12108,915;201,81525;1752148289,624;9,9802294
24230;12109,415;201,8235833333;1752148290,123;9,9802305
24231;12109,916;201,8319333333;1752148290,624;9,9802239
24232;12110,416;201,8402666667;1752148291,124;9,9802283
24233;12110,915;201,8485833333;1752148291,624;9,9802272
24234;12111,416;201,8569333333;1752148292,124;9,980225
24235;12111,915;201,86525;1752148292,624;9,9802261
24236;12112,415;201,8735833333;1752148293,123;9,980225
24237;12112,915;201,8819166667;1752148293,623;9,9802261
24238;12113,416;201,8902666667;1752148294,125;9,9802261
24239;12113,915;201,8985833333;1752148294,624;9,9802261
24240;12114,416;201,9069333333;1752148295,124;9,9802228
24241;12114,916;201,9152666667;1752148295,624;9,9802283
24242;12115,415;201,9235833333;1752148296,124;9,9802283
24243;12115,915;201,9319166667;1752148296,624;9,9802261
24244;12116,415;201,94025;1752148297,124;9,9802283
24245;12116,916;201,9486;1752148297,625;9,9802305
24246;12117,416;201,9569333333;1752148298,124;9,9802261
24247;12117,915;201,96525;1752148298,624;9,9802272
24248;12118,415;201,9735833333;1752148299,123;9,9802272
24249;12118,915;201,9819166667;1752148299,624;9,9802239
24250;12119,416;201,9902666667;1752148300,124;9,9802207
24251;12119,915;201,9985833333;1752148300,623;9,9802272
24252;12120,416;202,0069333333;1752148301,124;9,9802272
24253;12120,915;202,01525;1752148301,623;9,9802261
24254;12121,416;202,0236;1752148302,124;9,9802272
24255;12121,915;202,0319166667;1752148302,623;9,9802294
24256;12122,416;202,0402666667;1752148303,124;9,9802272
24257;12122,916;202,0486;1752148303,625;9,9802349
24258;12123,415;202,0569166667;1752148304,123;9,9802283
24259;12123,915;202,06525;1752148304,624;9,9802305
24260;12124,415;202,0735833333;1752148305,124;9,9802294
24261;12124,915;202,0819166667;1752148305,624;9,9802316
24262;12125,415;202,09025;1752148306,124;9,9802305
24263;12125,916;202,0986;1752148306,624;9,9802294
24264;12126,416;202,1069333333;1752148307,124;9,980225
24265;12126,915;202,11525;1752148307,624;9,9802283
24266;12127,415;202,1235833333;1752148308,123;9,9802305
24267;12127,915;202,1319166667;1752148308,624;9,9802283
24268;12128,415;202,14025;1752148309,123;9,9802294
24269;12128,916;202,1486;1752148309,624;9,980236
24270;12129,415;202,1569166667;1752148310,124;9,9802371
24271;12129,915;202,16525;1752148310,624;9,9802371
24272;12130,415;202,1735833333;1752148311,124;9,9802349
24273;12130,915;202,1819166667;1752148311,624;9,9802338
24274;12131,416;202,1902666667;1752148312,125;9,9802327
24275;12131,915;202,1985833333;1752148312,623;9,980236
24276;12132,416;202,2069333333;1752148313,124;9,9802316
24277;12132,915;202,21525;1752148313,624;9,9802327
24278;12133,415;202,2235833333;1752148314,124;9,9802349
24279;12133,915;202,2319166667;1752148314,624;9,9802305
24280;12134,415;202,24025;1752148315,123;9,9802316
24281;12134,916;202,2486;1752148315,624;9,9802239
24282;12135,415;202,2569166667;1752148316,123;9,9802294
24283;12135,915;202,26525;1752148316,623;9,980225
24284;12136,415;202,2735833333;1752148317,124;9,980225
24285;12136,916;202,2819333333;1752148317,624;9,9802283
24286;12137,415;202,29025;1752148318,123;9,9802283
24287;12137,916;202,2986;1752148318,624;9,9802338
24288;12138,416;202,3069333333;1752148319,124;9,9802316
24289;12138,916;202,3152666667;1752148319,624;9,9802305
24290;12139,416;202,3236;1752148320,124;9,9802349
24291;12139,916;202,3319333333;1752148320,625;9,980236
24292;12140,416;202,3402666667;1752148321,124;9,9802305
24293;12140,915;202,3485833333;1752148321,624;9,9802316
24294;12141,415;202,3569166667;1752148322,123;9,9802305
24295;12141,916;202,3652666667;1752148322,624;9,9802349
24296;12142,415;202,3735833333;1752148323,123;9,9802338
24297;12142,916;202,3819333333;1752148323,624;9,9802305
24298;12143,416;202,3902666667;1752148324,124;9,9802305
24299;12143,916;202,3986;1752148324,624;9,9802316
24300;12144,415;202,4069166667;1752148325,124;9,9802305
24301;12144,915;202,41525;1752148325,623;9,9802305
24302;12145,415;202,4235833333;1752148326,124;9,9802305
24303;12145,916;202,4319333333;1752148326,624;9,9802338
24304;12146,415;202,44025;1752148327,123;9,980236
24305;12146,915;202,4485833333;1752148327,623;9,9802327
24306;12147,416;202,4569333333;1752148328,124;9,980236
24307;12147,915;202,46525;1752148328,624;9,9802349
24308;12148,416;202,4736;1752148329,125;9,9802294
24309;12148,915;202,4819166667;1752148329,623;9,9802382
24310;12149,416;202,4902666667;1752148330,124;9,9802338
24311;12149,915;202,4985833333;1752148330,623;9,9802316
24312;12150,415;202,5069166667;1752148331,124;9,9802349
24313;12150,916;202,5152666667;1752148331,624;9,9802327
24314;12151,416;202,5236;1752148332,125;9,9802349
24315;12151,915;202,5319166667;1752148332,623;9,980236
24316;12152,416;202,5402666667;1752148333,124;9,9802371
24317;12152,915;202,5485833333;1752148333,623;9,9802404
24318;12153,416;202,5569333333;1752148334,124;9,980236
24319;12153,916;202,5652666667;1752148334,624;9,9802415
24320;12154,415;202,5735833333;1752148335,124;9,9802404
24321;12154,916;202,5819333333;1752148335,624;9,9802404
24322;12155,415;202,59025;1752148336,123;9,9802404
24323;12155,915;202,5985833333;1752148336,623;9,9802338
24324;12156,415;202,6069166667;1752148337,124;9,9802393
24325;12156,915;202,61525;1752148337,624;9,9802426
24326;12157,415;202,6235833333;1752148338,124;9,9802382
24327;12157,915;202,6319166667;1752148338,623;9,9802382
24328;12158,416;202,6402666667;1752148339,124;9,9802437
24329;12158,915;202,6485833333;1752148339,624;9,9802404
24330;12159,416;202,6569333333;1752148340,124;9,9802448
24331;12159,915;202,66525;1752148340,624;9,980236
24332;12160,415;202,6735833333;1752148341,124;9,980236
24333;12160,916;202,6819333333;1752148341,624;9,9802316
24334;12161,416;202,6902666667;1752148342,124;9,9802338
24335;12161,915;202,6985833333;1752148342,623;9,9802371
24336;12162,415;202,7069166667;1752148343,123;9,980236
24337;12162,915;202,71525;1752148343,624;9,9802316
24338;12163,416;202,7236;1752148344,124;9,9802349
24339;12163,915;202,7319166667;1752148344,623;9,9802338
24340;12164,416;202,7402666667;1752148345,124;9,9802371
24341;12164,915;202,7485833333;1752148345,623;9,9802338
24342;12165,416;202,7569333333;1752148346,124;9,9802349
24343;12165,915;202,76525;1752148346,624;9,9802338
24344;12166,416;202,7736;1752148347,124;9,9802305
24345;12166,915;202,7819166667;1752148347,624;9,9802316
24346;12167,415;202,79025;1752148348,124;9,9802294
24347;12167,915;202,7985833333;1752148348,623;9,9802294
24348;12168,415;202,8069166667;1752148349,124;9,9802305
24349;12168,916;202,8152666667;1752148349,624;9,9802327
24350;12169,415;202,8235833333;1752148350,124;9,9802283
24351;12169,915;202,8319166667;1752148350,623;9,9802294
24352;12170,415;202,84025;1752148351,124;9,9802316
24353;12170,915;202,8485833333;1752148351,624;9,9802283
24354;12171,415;202,8569166667;1752148352,124;9,9802283
24355;12171,915;202,86525;1752148352,624;9,9802272
24356;12172,415;202,8735833333;1752148353,124;9,9802283
24357;12172,915;202,8819166667;1752148353,624;9,9802272
24358;12173,415;202,89025;1752148354,124;9,9802261
24359;12173,915;202,8985833333;1752148354,624;9,9802305
24360;12174,415;202,9069166667;1752148355,124;9,9802316
24361;12174,916;202,9152666667;1752148355,624;9,9802294
24362;12175,415;202,9235833333;1752148356,123;9,9802283
24363;12175,915;202,9319166667;1752148356,623;9,9802305
24364;12176,415;202,94025;1752148357,124;9,9802316
24365;12176,915;202,9485833333;1752148357,624;9,9802294
24366;12177,416;202,9569333333;1752148358,124;9,9802316
24367;12177,916;202,9652666667;1752148358,624;9,980225
24368;12178,415;202,9735833333;1752148359,124;9,9802283
24369;12178,915;202,9819166667;1752148359,623;9,9802294
24370;12179,415;202,99025;1752148360,124;9,9802272
24371;12179,915;202,9985833333;1752148360,624;9,9802294
24372;12180,415;203,0069166667;1752148361,124;9,9802261
24373;12180,916;203,0152666667;1752148361,625;9,980225
24374;12181,416;203,0236;1752148362,124;9,9802261
24375;12181,915;203,0319166667;1752148362,624;9,9802239
24376;12182,415;203,04025;1752148363,123;9,9802261
24377;12182,915;203,0485833333;1752148363,624;9,980225
24378;12183,415;203,0569166667;1752148364,124;9,9802261
24379;12183,915;203,06525;1752148364,624;9,9802272
24380;12184,415;203,0735833333;1752148365,124;9,9802294
24381;12184,915;203,0819166667;1752148365,623;9,9802316
24382;12185,415;203,09025;1752148366,123;9,9802283
24383;12185,916;203,0986;1752148366,624;9,9802261
24384;12186,415;203,1069166667;1752148367,123;9,9802294
24385;12186,916;203,1152666667;1752148367,625;9,980225
24386;12187,415;203,1235833333;1752148368,124;9,980225
24387;12187,915;203,1319166667;1752148368,623;9,9802239
24388;12188,415;203,14025;1752148369,123;9,9802239
24389;12188,915;203,1485833333;1752148369,624;9,9802261
24390;12189,415;203,1569166667;1752148370,124;9,9802272
24391;12189,915;203,16525;1752148370,623;9,9802272
24392;12190,416;203,1736;1752148371,124;9,9802261
24393;12190,915;203,1819166667;1752148371,624;9,9802283
24394;12191,415;203,19025;1752148372,124;9,9802283
24395;12191,915;203,1985833333;1752148372,624;9,9802261
24396;12192,416;203,2069333333;1752148373,124;9,9802316
24397;12192,915;203,21525;1752148373,624;9,980236
24398;12193,415;203,2235833333;1752148374,124;9,9802305
24399;12193,915;203,2319166667;1752148374,623;9,9802294
24400;12194,416;203,2402666667;1752148375,125;9,9802327
24401;12194,915;203,2485833333;1752148375,624;9,9802316
24402;12195,415;203,2569166667;1752148376,124;9,9802338
24403;12195,915;203,26525;1752148376,624;9,9802316
24404;12196,415;203,2735833333;1752148377,123;9,9802305
24405;12196,915;203,2819166667;1752148377,624;9,9802327
24406;12197,416;203,2902666667;1752148378,125;9,9802261
24407;12197,915;203,2985833333;1752148378,624;9,9802294
24408;12198,416;203,3069333333;1752148379,124;9,9802349
24409;12198,916;203,3152666667;1752148379,624;9,9802338
24410;12199,415;203,3235833333;1752148380,124;9,9802283
24411;12199,915;203,3319166667;1752148380,624;9,9802294
24412;12200,416;203,3402666667;1752148381,124;9,9802305
